NPB-100-HK;MO;09.03.2019;;;KO2;Gold;2;Wouter;van de Ridder;Kees-Jan;Schuilenburg;Pjotr;van Dalfsen;Peter;Amerika;2;4;6;4;6;;
NPB-100-HK;MO;09.03.2019;;;KO1;Gold;2;Víctor;van Ruissen;Marnick;Ryckaert;Pjotr;van Dalfsen;Peter;Amerika;2;6;3;6;3;;
NPB-100-1K;MO;09.03.2019;;;KO4;Gold;2;Harold;Boldewijn;Gertjan;Commandeur;Conrad;Bel;Menno;Nolten;2;6;4;6;2;;
NPB-100-1K;MO;09.03.2019;;;KO4;Gold;2;Arjan;Bank;Koen;Sijm;Bart;Brandon;Xander;Aue;2;6;2;7;5;;
NPB-100-1K;MO;09.03.2019;;;KO4;Gold;2;Marc;Kluft;Ron;Tuijp;Paul;Neefjes;Hijko;Souwer;2;6;3;6;3;;
NPB-100-1K;MO;09.03.2019;;;KO4;Gold;2;Charlie;Koper;Wesley;de Kwaadsteniet;Jan;Braan;Hans;Kes;2;6;1;6;4;;
NPB-100-1K;MO;09.03.2019;;;KO2;Gold;2;Harold;Boldewijn;Gertjan;Commandeur;Arjan;Bank;Koen;Sijm;2;7;6;2;6;11;9
NPB-100-1K;MO;09.03.2019;;;KO2;Gold;2;Marc;Kluft;Ron;Tuijp;Charlie;Koper;Wesley;de Kwaadsteniet;2;3;6;5;7;;
NPB-100-1K;MO;09.03.2019;;;KO1;Gold;2;Harold;Boldewijn;Gertjan;Commandeur;Charlie;Koper;Wesley;de Kwaadsteniet;2;3;6;6;7;;
NPB-100-1K;MO;17.03.2019;;;KO4;Gold;2;Bart;Brandon;Xander;Aue;Marco;de Lorijn;Frank;Beenen;2;6;3;6;2;;
NPB-100-1K;MO;17.03.2019;;;KO4;Gold;2;Roy;Verdegem;Fred;van Ruissen;Enrique;Tintore;Pedro;Fernández Gómez;2;6;1;6;2;;
NPB-100-1K;MO;17.03.2019;;;KO4;Gold;2;John;Bouma;Jan;Zeilstra;Mark;van der Ploeg;Ramón;Vilaplana;2;6;4;6;2;;
NPB-100-1K;MO;17.03.2019;;;KO4;Gold;2;Chris;Manasse;Harold;Gerard;Conrad;Bel;Emanuel;Prins;2;2;6;0;6;;
NPB-100-1K;MO;17.03.2019;;;KO2;Gold;2;Bart;Brandon;Xander;Aue;Roy;Verdegem;Fred;van Ruissen;2;5;7;4;6;;
NPB-100-1K;MO;17.03.2019;;;KO2;Gold;2;John;Bouma;Jan;Zeilstra;Conrad;Bel;Emanuel;Prins;2;6;2;6;3;;
NPB-100-1K;MO;17.03.2019;;;KO1;Gold;2;Roy;Verdegem;Fred;van Ruissen;John;Bouma;Jan;Zeilstra;2;7;5;6;3;;
NPB-100-2K;MO;17.03.2019;;;KO1;Gold;2;Chris;Nooij;Stefan;Boersma;Philip;van den Brink;Milan;Tovar;2;6;3;6;4;;
NPB-100-HK;MO;17.03.2019;;;KO4;Gold;2;Berend;Boers;Peter;Bruijsten;Robin;Sietsma;Ewan;Watson;2;6;2;6;2;;
NPB-100-HK;MO;17.03.2019;;;KO4;Gold;2;Harold;Boldewijn;Pieter;Bakker;Arwin;Romeijn;Sten;Richters;2;0;6;0;6;;
