GERMANY;III Münchener Frühlingsturnier 2016 - Herren;GPS-250;MO;05.06.2016;;;PoolA;Gold;3;;;San Frutos Posadas;Isaac;Döppenschmidt;Stefan;Zang;Timo;Vogt;Christofer;2;8;10;;;;;;;;
GERMANY;III Münchener Frühlingsturnier 2016 - Herren;GPS-250;MO;05.06.2016;;;PoolA;Gold;3;;;San Frutos Posadas;Isaac;Döppenschmidt;Stefan;Rohm;Oliver;Schlösser;Philipp;2;9;2;;;;;;;;
GERMANY;III Münchener Frühlingsturnier 2016 - Herren;GPS-250;MO;05.06.2016;;;PoolA;Gold;3;;;Zang;Timo;Vogt;Christofer;Rohm;Oliver;Schlösser;Philipp;2;9;7;;;;;;;;
GERMANY;III Münchener Frühlingsturnier 2016 - Herren;GPS-250;MO;05.06.2016;;;PoolB;Gold;3;;;García;Juan Carlos;Hillebrand;Tom;Jiménez;Ricardo;Palencia;Juan;2;10;8;;;;;;;;
GERMANY;III Münchener Frühlingsturnier 2016 - Herren;GPS-250;MO;05.06.2016;;;PoolB;Gold;3;;;García;Juan Carlos;Hillebrand;Tom;Plitt;David;Schneider;Bernhard;2;7;9;;;;;;;;
GERMANY;III Münchener Frühlingsturnier 2016 - Herren;GPS-250;MO;05.06.2016;;;PoolB;Gold;3;;;Jiménez;Ricardo;Palencia;Juan;Plitt;David;Schneider;Bernhard;2;1;9;;;;;;;;
GERMANY;III Münchener Frühlingsturnier 2016 - Herren;GPS-250;MO;05.06.2016;;;PoolC;Gold;3;;;Ladrón de Guevara López-Sáez;Álvaro;Moraleda;Julio;Karmann;Christoph;Alonso;Álvaro;2;9;3;;;;;;;;
GERMANY;III Münchener Frühlingsturnier 2016 - Herren;GPS-250;MO;05.06.2016;;;PoolC;Gold;3;;;Ladrón de Guevara López-Sáez;Álvaro;Moraleda;Julio;Valiente;Ariel;Villar;Jacobo;2;9;3;;;;;;;;
GERMANY;III Münchener Frühlingsturnier 2016 - Herren;GPS-250;MO;05.06.2016;;;PoolC;Gold;3;;;Karmann;Christoph;Alonso;Álvaro;Valiente;Ariel;Villar;Jacobo;2;7;9;;;;;;;;
GERMANY;III Münchener Frühlingsturnier 2016 - Herren;GPS-250;MO;05.06.2016;;;KO2;Gold;2;;;Zang;Timo;Vogt;Christofer;San Frutos Posadas;Isaac;Döppenschmidt;Stefan;2;4;6;3;6;;;;;;
GERMANY;III Münchener Frühlingsturnier 2016 - Herren;GPS-250;MO;05.06.2016;;;KO2;Gold;2;;;Plitt;David;Schneider;Bernhard;Ladrón de Guevara López-Sáez;Álvaro;Moraleda;Julio;2;4;6;4;6;;;;;;
GERMANY;III Münchener Frühlingsturnier 2016 - Herren;GPS-250;MO;05.06.2016;;;KO1;Gold;2;;;San Frutos Posadas;Isaac;Döppenschmidt;Stefan;Ladrón de Guevara López-Sáez;Álvaro;Moraleda;Julio;2;3;6;6;1;6;4;;;;
