IV Hamburger Padel Meisterschaften Kat. A;GPS-250;MO;16/06/2019;;;PoolD;Gold;3;Digel;Nils;Neidhardt;Tim;Sukal;Martin;Hafer;Andreas;2;6;1;6;2;;
IV Hamburger Padel Meisterschaften Kat. A;GPS-250;MO;16/06/2019;;;KO4;Gold;2;Müller;Hans Ole;Wiessner;Christian;Oest;Sven;Korff;Niklas;2;6;2;6;2;;
IV Hamburger Padel Meisterschaften Kat. A;GPS-250;MO;16/06/2019;;;KO4;Gold;2;Bosselmann;Lars;Jürgens;Yessa;Digel;Nils;Neidhardt;Tim;2;0;6;0;6;;
IV Hamburger Padel Meisterschaften Kat. A;GPS-250;MO;16/06/2019;;;KO4;Gold;2;Breyer;Eike;Napieray;Jan;Holzmüller;André;Richter;Felix;2;0;6;7;5;5;10
IV Hamburger Padel Meisterschaften Kat. A;GPS-250;MO;16/06/2019;;;KO4;Gold;2;Martínez Matas;Pedro;Samuelsen;Lennart;Lüdke;Steffen;El Yahioui;Mimoun;2;6;0;6;0;;
IV Hamburger Padel Meisterschaften Kat. A;GPS-250;MO;16/06/2019;;;KO2;Gold;2;Müller;Hans Ole;Wiessner;Christian;Digel;Nils;Neidhardt;Tim;2;6;1;6;2;;
IV Hamburger Padel Meisterschaften Kat. A;GPS-250;MO;16/06/2019;;;KO2;Gold;2;Holzmüller;André;Richter;Felix;Martínez Matas;Pedro;Samuelsen;Lennart;2;0;6;0;6;;
IV Hamburger Padel Meisterschaften Kat. A;GPS-250;MO;16/06/2019;;;KO1;Gold;2;Müller;Hans Ole;Wiessner;Christian;Martínez Matas;Pedro;Samuelsen;Lennart;2;4;6;6;7;;
IV Hamburger Padel Meisterschaften Kat. A;GPS-250;MO;16/06/2019;;;POS3;Gold;2;Digel;Nils;Neidhardt;Tim;Holzmüller;André;Richter;Felix;2;2;6;3;6;;
IV Hamburger Padel Meisterschaften Kat. B;GPS-100;O;16/06/2019;;;PoolA;Gold;4;Hemp;Robin;Lund;Ulrike;Rose;Stefan;Rose;Luca;2;9;4;;;;
IV Hamburger Padel Meisterschaften Kat. B;GPS-100;O;16/06/2019;;;PoolA;Gold;4;Benthin;Siegfried;Redlin;Christine;Ebner;Johannes;Malter;Markus;2;7;9;;;;
IV Hamburger Padel Meisterschaften Kat. B;GPS-100;O;16/06/2019;;;PoolA;Gold;4;Hemp;Robin;Lund;Ulrike;Benthin;Siegfried;Redlin;Christine;2;9;3;;;;
IV Hamburger Padel Meisterschaften Kat. B;GPS-100;O;16/06/2019;;;PoolA;Gold;4;Rose;Stefan;Rose;Luca;Ebner;Johannes;Malter;Markus;2;4;9;;;;
IV Hamburger Padel Meisterschaften Kat. B;GPS-100;O;16/06/2019;;;PoolA;Gold;4;Hemp;Robin;Lund;Ulrike;Ebner;Johannes;Malter;Markus;2;9;4;;;;
IV Hamburger Padel Meisterschaften Kat. B;GPS-100;O;16/06/2019;;;PoolA;Gold;4;Rose;Stefan;Rose;Luca;Benthin;Siegfried;Redlin;Christine;2;9;0;;;;
IV Hamburger Padel Meisterschaften Kat. B;GPS-100;O;16/06/2019;;;PoolB;Gold;4;van Dahle;Holger;Vasyl;Kania;Hafer;Andreas;Hafer;Martina;2;9;7;;;;
IV Hamburger Padel Meisterschaften Kat. B;GPS-100;O;16/06/2019;;;PoolB;Gold;4;Breyer;Eike;Tiedjen;Maren;Gründemann;Marco;Schomborg;Till;2;9;1;;;;
IV Hamburger Padel Meisterschaften Kat. B;GPS-100;O;16/06/2019;;;PoolB;Gold;4;van Dahle;Holger;Vasyl;Kania;Breyer;Eike;Tiedjen;Maren;2;1;9;;;;
IV Hamburger Padel Meisterschaften Kat. B;GPS-100;O;16/06/2019;;;PoolB;Gold;4;Hafer;Andreas;Hafer;Martina;Gründemann;Marco;Schomborg;Till;2;2;9;;;;
