Switzerland;SUIPA Competition;MO;Christian;Kaufmann;KaufmannChristian;07.10.2019;135;35;
Switzerland;SUIPA Competition;MO;Christian;Kaufmann;KaufmannChristian;09.12.2019;85;;-50
Switzerland;SUIPA Competition;MO;Marcel;Keller;KellerMarcel;25.06.2018;35;35;
Switzerland;SUIPA Competition;MO;Marcel;Keller;KellerMarcel;01.10.2018;70;35;
Switzerland;SUIPA Competition;MO;Marcel;Keller;KellerMarcel;18.03.2019;220;150;
Switzerland;SUIPA Competition;MO;Marcel;Keller;KellerMarcel;24.06.2019;185;;-35
Switzerland;SUIPA Competition;MO;Marcel;Keller;KellerMarcel;01.07.2019;284;99;
Switzerland;SUIPA Competition;MO;Marcel;Keller;KellerMarcel;15.07.2019;384;100;
Switzerland;SUIPA Competition;MO;Marcel;Keller;KellerMarcel;26.08.2019;484;100;
Switzerland;SUIPA Competition;MO;Marcel;Keller;KellerMarcel;30.09.2019;449;;-35
Switzerland;SUIPA Competition;MO;Marcel;Keller;KellerMarcel;07.10.2019;499;50;
Switzerland;SUIPA Competition;MO;Marcel;Keller;KellerMarcel;09.12.2019;799;300;
Switzerland;SUIPA Competition;MO;Fadi;Khalaf;KhalafFadi;31.12.2018;0;0;
Switzerland;SUIPA Competition;MO;Fernando;Klingenfuss;KlingenfussFernando;10.09.2018;50;50;
Switzerland;SUIPA Competition;MO;Fernando;Klingenfuss;KlingenfussFernando;09.09.2019;0;;-50
Switzerland;SUIPA Competition;MO;Tuncay;Koc;KocTuncay;23.04.2018;35;35;
Switzerland;SUIPA Competition;MO;Tuncay;Koc;KocTuncay;22.04.2019;0;;-35
Switzerland;SUIPA Competition;MO;Nebojsa;Kolakovic;KolakovicNebojsa;18.03.2019;35;35;
Switzerland;SUIPA Competition;MO;Nebojsa;Kolakovic;KolakovicNebojsa;03.02.2020;75;40;
Switzerland;SUIPA Competition;MO;Alexandre;Kuhn;KuhnAlexandre;31.12.2018;0;0;
Switzerland;SUIPA Competition;MO;Daniel;Ladra;LadraDaniel;08.04.2019;15;15;
Switzerland;SUIPA Competition;MO;David;Lemière;LemièreDavid;18.11.2019;99;99;
Switzerland;SUIPA Competition;MO;Ricardo;León Santana;León SantanaRicardo;07.10.2019;35;35;
Switzerland;SUIPA Competition;MO;Miguel;Letelier;LetelierMiguel;23.04.2018;150;150;
Switzerland;SUIPA Competition;MO;Miguel;Letelier;LetelierMiguel;30.04.2018;300;150;
Switzerland;SUIPA Competition;MO;Miguel;Letelier;LetelierMiguel;28.05.2018;450;150;
Switzerland;SUIPA Competition;MO;Miguel;Letelier;LetelierMiguel;20.08.2018;550;100;
Switzerland;SUIPA Competition;MO;Miguel;Letelier;LetelierMiguel;10.09.2018;800;250;
Switzerland;SUIPA Competition;MO;Miguel;Letelier;LetelierMiguel;17.09.2018;900;100;
Switzerland;SUIPA Competition;MO;Miguel;Letelier;LetelierMiguel;10.12.2018;1050;150;
Switzerland;SUIPA Competition;MO;Miguel;Letelier;LetelierMiguel;18.03.2019;1085;35;
Switzerland;SUIPA Competition;MO;Miguel;Letelier;LetelierMiguel;15.04.2019;1190;105;
Switzerland;SUIPA Competition;MO;Miguel;Letelier;LetelierMiguel;22.04.2019;1290;100;
Switzerland;SUIPA Competition;MO;Miguel;Letelier;LetelierMiguel;22.04.2019;1140;;-150
Switzerland;SUIPA Competition;MO;Miguel;Letelier;LetelierMiguel;29.04.2019;990;;-150
Switzerland;SUIPA Competition;MO;Miguel;Letelier;LetelierMiguel;27.05.2019;840;;-150
Switzerland;SUIPA Competition;MO;Miguel;Letelier;LetelierMiguel;01.07.2019;890;50;
Switzerland;SUIPA Competition;MO;Miguel;Letelier;LetelierMiguel;29.07.2019;940;50;
Switzerland;SUIPA Competition;MO;Miguel;Letelier;LetelierMiguel;19.08.2019;840;;-100
Switzerland;SUIPA Competition;MO;Miguel;Letelier;LetelierMiguel;02.09.2019;940;100;
Switzerland;SUIPA Competition;MO;Miguel;Letelier;LetelierMiguel;09.09.2019;975;35;
Switzerland;SUIPA Competition;MO;Miguel;Letelier;LetelierMiguel;09.09.2019;725;;-250
Switzerland;SUIPA Competition;MO;Miguel;Letelier;LetelierMiguel;16.09.2019;760;35;
Switzerland;SUIPA Competition;MO;Miguel;Letelier;LetelierMiguel;16.09.2019;660;;-100
Switzerland;SUIPA Competition;MO;Miguel;Letelier;LetelierMiguel;07.10.2019;810;150;
Switzerland;SUIPA Competition;MO;Miguel;Letelier;LetelierMiguel;28.10.2019;860;50;
Switzerland;SUIPA Competition;MO;Miguel;Letelier;LetelierMiguel;09.12.2019;710;;-150
Switzerland;SUIPA Competition;MO;Frédéric;Leveau;LeveauFrédéric;31.12.2018;0;0;
Switzerland;SUIPA Competition;MO;Fabien;Levi;LeviFabien;31.12.2018;0;0;
Switzerland;SUIPA Competition;MO;Björn;Lindskog;LindskogBjörn;07.10.2019;25;25;
Switzerland;SUIPA Competition;MO;Björn;Lindskog;LindskogBjörn;03.02.2020;35;10;
Switzerland;SUIPA Competition;MO;Björn;Lindskog;LindskogBjörn;03.02.2020;45;10;
Switzerland;SUIPA Competition;MO;Daniel;Lips;LipsDaniel;31.12.2018;0;0;
Switzerland;SUIPA Competition;MO;Héctor;Llanas Marco;Llanas MarcoHéctor;17.09.2018;100;100;
Switzerland;SUIPA Competition;MO;Héctor;Llanas Marco;Llanas MarcoHéctor;16.09.2019;0;;-100
Switzerland;SUIPA Competition;MO;Carlos;Lopes;LopesCarlos;23.04.2018;35;35;
Switzerland;SUIPA Competition;MO;Carlos;Lopes;LopesCarlos;28.05.2018;70;35;
Switzerland;SUIPA Competition;MO;Carlos;Lopes;LopesCarlos;20.08.2018;120;50;
Switzerland;SUIPA Competition;MO;Carlos;Lopes;LopesCarlos;17.09.2018;145;25;
Switzerland;SUIPA Competition;MO;Carlos;Lopes;LopesCarlos;10.12.2018;180;35;
Switzerland;SUIPA Competition;MO;Carlos;Lopes;LopesCarlos;18.03.2019;215;35;
Switzerland;SUIPA Competition;MO;Carlos;Lopes;LopesCarlos;15.04.2019;230;15;
Switzerland;SUIPA Competition;MO;Carlos;Lopes;LopesCarlos;22.04.2019;195;;-35
Switzerland;SUIPA Competition;MO;Carlos;Lopes;LopesCarlos;27.05.2019;160;;-35
Switzerland;SUIPA Competition;MO;Carlos;Lopes;LopesCarlos;01.07.2019;195;35;
Switzerland;SUIPA Competition;MO;Carlos;Lopes;LopesCarlos;19.08.2019;145;;-50
Switzerland;SUIPA Competition;MO;Carlos;Lopes;LopesCarlos;26.08.2019;179;34;
Switzerland;SUIPA Competition;MO;Carlos;Lopes;LopesCarlos;16.09.2019;189;35;-25
Switzerland;SUIPA Competition;MO;Carlos;Lopes;LopesCarlos;07.10.2019;204;15;
Switzerland;SUIPA Competition;MO;Carlos;Lopes;LopesCarlos;09.12.2019;169;;-35
Switzerland;SUIPA Competition;MO;Carlos;Lopes;LopesCarlos;03.02.2020;209;40;
Switzerland;SUIPA Competition;MO;Iván;López Muñoz;López MuñozIván;29.04.2019;35;35;
Switzerland;SUIPA Competition;MO;Iván;López Muñoz;López MuñozIván;17.06.2019;185;150;
Switzerland;SUIPA Competition;MO;Iván;López Muñoz;López MuñozIván;05.08.2019;285;100;
Switzerland;SUIPA Competition;MO;Iván;López Muñoz;López MuñozIván;26.08.2019;384;99;
Switzerland;SUIPA Competition;MO;Iván;López Muñoz;López MuñozIván;02.09.2019;534;150;
Switzerland;SUIPA Competition;MO;Iván;López Muñoz;López MuñozIván;16.09.2019;634;100;
Switzerland;SUIPA Competition;MO;Albert;Lorca Fariña;Lorca FariñaAlbert;23.04.2018;250;250;
Switzerland;SUIPA Competition;MO;Albert;Lorca Fariña;Lorca FariñaAlbert;30.04.2018;350;100;
Switzerland;SUIPA Competition;MO;Albert;Lorca Fariña;Lorca FariñaAlbert;28.05.2018;600;250;
Switzerland;SUIPA Competition;MO;Albert;Lorca Fariña;Lorca FariñaAlbert;20.08.2018;700;100;
Switzerland;SUIPA Competition;MO;Albert;Lorca Fariña;Lorca FariñaAlbert;03.09.2018;735;35;
Switzerland;SUIPA Competition;MO;Albert;Lorca Fariña;Lorca FariñaAlbert;10.09.2018;835;100;
Switzerland;SUIPA Competition;MO;Albert;Lorca Fariña;Lorca FariñaAlbert;17.09.2018;1085;250;
Switzerland;SUIPA Competition;MO;Albert;Lorca Fariña;Lorca FariñaAlbert;10.12.2018;1335;250;
Switzerland;SUIPA Competition;MO;Albert;Lorca Fariña;Lorca FariñaAlbert;22.04.2019;1085;;-250
Switzerland;SUIPA Competition;MO;Albert;Lorca Fariña;Lorca FariñaAlbert;29.04.2019;985;;-100
Switzerland;SUIPA Competition;MO;Albert;Lorca Fariña;Lorca FariñaAlbert;27.05.2019;735;;-250
Switzerland;SUIPA Competition;MO;Albert;Lorca Fariña;Lorca FariñaAlbert;24.06.2019;885;150;
Switzerland;SUIPA Competition;MO;Albert;Lorca Fariña;Lorca FariñaAlbert;15.07.2019;985;100;
Switzerland;SUIPA Competition;MO;Albert;Lorca Fariña;Lorca FariñaAlbert;29.07.2019;1035;50;
Switzerland;SUIPA Competition;MO;Albert;Lorca Fariña;Lorca FariñaAlbert;19.08.2019;935;;-100
Switzerland;SUIPA Competition;MO;Albert;Lorca Fariña;Lorca FariñaAlbert;02.09.2019;970;35;
Switzerland;SUIPA Competition;MO;Albert;Lorca Fariña;Lorca FariñaAlbert;02.09.2019;935;;-35
Switzerland;SUIPA Competition;MO;Albert;Lorca Fariña;Lorca FariñaAlbert;09.09.2019;835;;-100
Switzerland;SUIPA Competition;MO;Albert;Lorca Fariña;Lorca FariñaAlbert;16.09.2019;585;;-250
Switzerland;SUIPA Competition;MO;Albert;Lorca Fariña;Lorca FariñaAlbert;09.12.2019;335;;-250
Switzerland;SUIPA Competition;MO;Valentin;Lorenzini;LorenziniValentin;11.03.2019;35;35;
Switzerland;SUIPA Competition;MO;Raphael;Lötscher;LötscherRaphael;31.12.2018;0;0;
Switzerland;SUIPA Competition;MO;Ángel;Lucio;LucioÁngel;31.12.2018;0;0;
Switzerland;SUIPA Competition;MO;Daniel;Luengo;LuengoDaniel;28.05.2018;50;50;
Switzerland;SUIPA Competition;MO;Daniel;Luengo;LuengoDaniel;01.10.2018;75;25;
Switzerland;SUIPA Competition;MO;Daniel;Luengo;LuengoDaniel;27.05.2019;25;;-50
Switzerland;SUIPA Competition;MO;Daniel;Luengo;LuengoDaniel;30.09.2019;0;;-25
Switzerland;SUIPA Competition;MO;Reda;Lyazidi;LyazidiReda;31.12.2018;0;0;
Switzerland;SUIPA Competition;MO;Jeremy;Malera;MaleraJeremy;29.07.2019;15;15;
Switzerland;SUIPA Competition;MO;Maximiliano;Marattin;MarattinMaximiliano;18.03.2019;25;25;
Switzerland;SUIPA Competition;MO;Maximiliano;Marattin;MarattinMaximiliano;03.02.2020;31;6;
Switzerland;SUIPA Competition;MO;Jérémy;Maret;MaretJérémy;31.12.2018;0;0;
Switzerland;SUIPA Competition;MO;Javier;Martínez Luque;Martínez LuqueJavier;23.04.2018;35;35;
Switzerland;SUIPA Competition;MO;Javier;Martínez Luque;Martínez LuqueJavier;18.03.2019;60;25;
Switzerland;SUIPA Competition;MO;Javier;Martínez Luque;Martínez LuqueJavier;22.04.2019;25;;-35
Switzerland;SUIPA Competition;MO;Maël;Martinez;MartinezMaël;29.07.2019;15;15;
Switzerland;SUIPA Competition;MO;Mirko;Martinez;MartinezMirko;01.10.2018;35;35;
Switzerland;SUIPA Competition;MO;Mirko;Martinez;MartinezMirko;24.06.2019;185;150;
Switzerland;SUIPA Competition;MO;Mirko;Martinez;MartinezMirko;30.09.2019;150;;-35
Switzerland;SUIPA Competition;MO;Ignacio;Martín;MartínIgnacio;28.05.2018;50;50;
Switzerland;SUIPA Competition;MO;Ignacio;Martín;MartínIgnacio;01.10.2018;75;25;
Switzerland;SUIPA Competition;MO;Ignacio;Martín;MartínIgnacio;27.05.2019;25;;-50
Switzerland;SUIPA Competition;MO;Ignacio;Martín;MartínIgnacio;30.09.2019;0;;-25
Switzerland;SUIPA Competition;MO;Xavier;Maya;MayaXavier;08.04.2019;50;50;
Switzerland;SUIPA Competition;MO;Jonas;Meinecke;MeineckeJonas;17.06.2019;100;100;
Switzerland;SUIPA Competition;MO;Jonas;Meinecke;MeineckeJonas;18.11.2019;250;150;
Switzerland;SUIPA Competition;MO;André;Metzger;MetzgerAndré;31.12.2018;0;0;
Switzerland;SUIPA Competition;MO;Loris;Michel;MichelLoris;17.09.2018;35;35;
Switzerland;SUIPA Competition;MO;Loris;Michel;MichelLoris;16.09.2019;0;;-35
Switzerland;SUIPA Competition;MO;Roberto;Miggiano;MiggianoRoberto;31.12.2018;0;0;
Switzerland;SUIPA Competition;MO;Yannick;Minder;MinderYannick;25.06.2018;35;35;
Switzerland;SUIPA Competition;MO;Yannick;Minder;MinderYannick;01.10.2018;70;35;
Switzerland;SUIPA Competition;MO;Yannick;Minder;MinderYannick;24.06.2019;35;;-35
Switzerland;SUIPA Competition;MO;Yannick;Minder;MinderYannick;30.09.2019;0;;-35
Switzerland;SUIPA Competition;MO;Cesar;Miodowski;MiodowskiCesar;08.04.2019;5;5;
Switzerland;SUIPA Competition;MO;Javier;Moizello;MoizelloJavier;23.04.2018;35;35;
Switzerland;SUIPA Competition;MO;Javier;Moizello;MoizelloJavier;22.04.2019;0;;-35
Switzerland;SUIPA Competition;MO;Pablo Javier;Mollá Tortosa;Mollá TortosaPablo Javier;26.03.2018;100;100;
Switzerland;SUIPA Competition;MO;Pablo Javier;Mollá Tortosa;Mollá TortosaPablo Javier;23.04.2018;125;25;
Switzerland;SUIPA Competition;MO;Pablo Javier;Mollá Tortosa;Mollá TortosaPablo Javier;30.04.2018;225;100;
Switzerland;SUIPA Competition;MO;Pablo Javier;Mollá Tortosa;Mollá TortosaPablo Javier;28.05.2018;325;100;
Switzerland;SUIPA Competition;MO;Pablo Javier;Mollá Tortosa;Mollá TortosaPablo Javier;25.06.2018;360;35;
Switzerland;SUIPA Competition;MO;Pablo Javier;Mollá Tortosa;Mollá TortosaPablo Javier;03.09.2018;395;35;
Switzerland;SUIPA Competition;MO;Pablo Javier;Mollá Tortosa;Mollá TortosaPablo Javier;01.10.2018;545;150;
Switzerland;SUIPA Competition;MO;Pablo Javier;Mollá Tortosa;Mollá TortosaPablo Javier;15.10.2018;655;110;
Switzerland;SUIPA Competition;MO;Pablo Javier;Mollá Tortosa;Mollá TortosaPablo Javier;26.11.2018;705;50;
Switzerland;SUIPA Competition;MO;Pablo Javier;Mollá Tortosa;Mollá TortosaPablo Javier;11.03.2019;955;250;
Switzerland;SUIPA Competition;MO;Pablo Javier;Mollá Tortosa;Mollá TortosaPablo Javier;18.03.2019;1055;100;
Switzerland;SUIPA Competition;MO;Pablo Javier;Mollá Tortosa;Mollá TortosaPablo Javier;25.03.2019;955;;-100
Switzerland;SUIPA Competition;MO;Pablo Javier;Mollá Tortosa;Mollá TortosaPablo Javier;15.04.2019;1105;150;
Switzerland;SUIPA Competition;MO;Pablo Javier;Mollá Tortosa;Mollá TortosaPablo Javier;22.04.2019;1080;;-25
Switzerland;SUIPA Competition;MO;Pablo Javier;Mollá Tortosa;Mollá TortosaPablo Javier;29.04.2019;1179;99;
Switzerland;SUIPA Competition;MO;Pablo Javier;Mollá Tortosa;Mollá TortosaPablo Javier;29.04.2019;1079;;-100
Switzerland;SUIPA Competition;MO;Pablo Javier;Mollá Tortosa;Mollá TortosaPablo Javier;27.05.2019;979;;-100
Switzerland;SUIPA Competition;MO;Pablo Javier;Mollá Tortosa;Mollá TortosaPablo Javier;24.06.2019;1129;150;
Switzerland;SUIPA Competition;MO;Pablo Javier;Mollá Tortosa;Mollá TortosaPablo Javier;24.06.2019;1094;;-35
Switzerland;SUIPA Competition;MO;Pablo Javier;Mollá Tortosa;Mollá TortosaPablo Javier;01.07.2019;1129;35;
Switzerland;SUIPA Competition;MO;Pablo Javier;Mollá Tortosa;Mollá TortosaPablo Javier;15.07.2019;1229;100;
Switzerland;SUIPA Competition;MO;Pablo Javier;Mollá Tortosa;Mollá TortosaPablo Javier;26.08.2019;1329;100;
Switzerland;SUIPA Competition;MO;Pablo Javier;Mollá Tortosa;Mollá TortosaPablo Javier;02.09.2019;1429;100;
Switzerland;SUIPA Competition;MO;Pablo Javier;Mollá Tortosa;Mollá TortosaPablo Javier;02.09.2019;1394;;-35
Switzerland;SUIPA Competition;MO;Pablo Javier;Mollá Tortosa;Mollá TortosaPablo Javier;23.09.2019;1494;100;
Switzerland;SUIPA Competition;MO;Pablo Javier;Mollá Tortosa;Mollá TortosaPablo Javier;30.09.2019;1344;;-150
Switzerland;SUIPA Competition;MO;Pablo Javier;Mollá Tortosa;Mollá TortosaPablo Javier;07.10.2019;1443;99;
Switzerland;SUIPA Competition;MO;Pablo Javier;Mollá Tortosa;Mollá TortosaPablo Javier;14.10.2019;1333;;-110
Switzerland;SUIPA Competition;MO;Pablo Javier;Mollá Tortosa;Mollá TortosaPablo Javier;28.10.2019;1433;100;
Switzerland;SUIPA Competition;MO;Pablo Javier;Mollá Tortosa;Mollá TortosaPablo Javier;25.11.2019;1383;;-50
Switzerland;SUIPA Competition;MO;Edoardo;Mortara;MortaraEdoardo;31.12.2018;0;0;
Switzerland;SUIPA Competition;MO;Andreas;Müller;MüllerAndreas;16.09.2019;14;14;
Switzerland;SUIPA Competition;MO;Andreas;Näf;NäfAndreas;23.04.2018;250;250;
Switzerland;SUIPA Competition;MO;Andreas;Näf;NäfAndreas;07.05.2018;400;150;
Switzerland;SUIPA Competition;MO;Andreas;Näf;NäfAndreas;28.05.2018;650;250;
Switzerland;SUIPA Competition;MO;Andreas;Näf;NäfAndreas;25.06.2018;750;100;
Switzerland;SUIPA Competition;MO;Andreas;Näf;NäfAndreas;20.08.2018;1000;250;
Switzerland;SUIPA Competition;MO;Andreas;Näf;NäfAndreas;03.09.2018;1150;150;
Switzerland;SUIPA Competition;MO;Andreas;Näf;NäfAndreas;17.09.2018;1400;250;
Switzerland;SUIPA Competition;MO;Andreas;Näf;NäfAndreas;10.12.2018;1650;250;
Switzerland;SUIPA Competition;MO;Andreas;Näf;NäfAndreas;18.03.2019;2000;350;
Switzerland;SUIPA Competition;MO;Andreas;Näf;NäfAndreas;15.04.2019;2150;150;
Switzerland;SUIPA Competition;MO;Andreas;Näf;NäfAndreas;22.04.2019;1900;;-250
Switzerland;SUIPA Competition;MO;Andreas;Näf;NäfAndreas;06.05.2019;1750;;-150
Switzerland;SUIPA Competition;MO;Andreas;Näf;NäfAndreas;27.05.2019;1500;;-250
Switzerland;SUIPA Competition;MO;Andreas;Näf;NäfAndreas;24.06.2019;1575;75;
Switzerland;SUIPA Competition;MO;Andreas;Näf;NäfAndreas;24.06.2019;1475;;-100
Switzerland;SUIPA Competition;MO;Andreas;Näf;NäfAndreas;01.07.2019;1725;250;
Switzerland;SUIPA Competition;MO;Andreas;Näf;NäfAndreas;15.07.2019;2075;350;
Switzerland;SUIPA Competition;MO;Andreas;Näf;NäfAndreas;19.08.2019;1825;;-250
Switzerland;SUIPA Competition;MO;Andreas;Näf;NäfAndreas;26.08.2019;2075;250;
Switzerland;SUIPA Competition;MO;Andreas;Näf;NäfAndreas;02.09.2019;2425;350;
Switzerland;SUIPA Competition;MO;Andreas;Näf;NäfAndreas;02.09.2019;2275;;-150
Switzerland;SUIPA Competition;MO;Andreas;Näf;NäfAndreas;16.09.2019;2425;150;
Switzerland;SUIPA Competition;MO;Andreas;Näf;NäfAndreas;16.09.2019;2175;;-250
Switzerland;SUIPA Competition;MO;Andreas;Näf;NäfAndreas;09.12.2019;1925;;-250
Switzerland;SUIPA Competition;MO;Michael;Näf;NäfMichael;28.05.2018;99;99;
Switzerland;SUIPA Competition;MO;Michael;Näf;NäfMichael;20.08.2018;198;99;
Switzerland;SUIPA Competition;MO;Michael;Näf;NäfMichael;03.09.2018;233;35;
Switzerland;SUIPA Competition;MO;Michael;Näf;NäfMichael;10.09.2018;383;150;
Switzerland;SUIPA Competition;MO;Michael;Näf;NäfMichael;17.09.2018;433;50;
Switzerland;SUIPA Competition;MO;Michael;Näf;NäfMichael;15.10.2018;443;10;
Switzerland;SUIPA Competition;MO;Michael;Näf;NäfMichael;15.04.2019;548;105;
Switzerland;SUIPA Competition;MO;Michael;Näf;NäfMichael;22.04.2019;582;34;
Switzerland;SUIPA Competition;MO;Michael;Näf;NäfMichael;27.05.2019;483;;-99
Switzerland;SUIPA Competition;MO;Michael;Näf;NäfMichael;19.08.2019;384;;-99
Switzerland;SUIPA Competition;MO;Michael;Näf;NäfMichael;02.09.2019;349;;-35
Switzerland;SUIPA Competition;MO;Michael;Näf;NäfMichael;09.09.2019;199;;-150
Switzerland;SUIPA Competition;MO;Michael;Näf;NäfMichael;16.09.2019;149;;-50
Switzerland;SUIPA Competition;MO;Michael;Näf;NäfMichael;14.10.2019;139;;-10
Switzerland;SUIPA Competition;MO;Patrik;Näf;NäfPatrik;23.04.2018;250;250;
Switzerland;SUIPA Competition;MO;Patrik;Näf;NäfPatrik;07.05.2018;400;150;
Switzerland;SUIPA Competition;MO;Patrik;Näf;NäfPatrik;28.05.2018;650;250;
Switzerland;SUIPA Competition;MO;Patrik;Näf;NäfPatrik;25.06.2018;750;100;
Switzerland;SUIPA Competition;MO;Patrik;Näf;NäfPatrik;20.08.2018;1000;250;
Switzerland;SUIPA Competition;MO;Patrik;Näf;NäfPatrik;03.09.2018;1050;50;
Switzerland;SUIPA Competition;MO;Patrik;Näf;NäfPatrik;17.09.2018;1300;250;
Switzerland;SUIPA Competition;MO;Patrik;Näf;NäfPatrik;15.10.2018;1475;175;
Switzerland;SUIPA Competition;MO;Patrik;Näf;NäfPatrik;10.12.2018;1725;250;
Switzerland;SUIPA Competition;MO;Patrik;Näf;NäfPatrik;18.03.2019;2075;350;
Switzerland;SUIPA Competition;MO;Patrik;Näf;NäfPatrik;15.04.2019;2180;105;
Switzerland;SUIPA Competition;MO;Patrik;Näf;NäfPatrik;22.04.2019;1930;;-250
Switzerland;SUIPA Competition;MO;Patrik;Näf;NäfPatrik;06.05.2019;1780;;-150
Switzerland;SUIPA Competition;MO;Patrik;Näf;NäfPatrik;27.05.2019;1530;;-250
Switzerland;SUIPA Competition;MO;Patrik;Näf;NäfPatrik;24.06.2019;1430;;-100
Switzerland;SUIPA Competition;MO;Patrik;Näf;NäfPatrik;01.07.2019;1680;250;
Switzerland;SUIPA Competition;MO;Patrik;Näf;NäfPatrik;15.07.2019;2030;350;
Switzerland;SUIPA Competition;MO;Patrik;Näf;NäfPatrik;19.08.2019;1780;;-250
Switzerland;SUIPA Competition;MO;Patrik;Näf;NäfPatrik;26.08.2019;2030;250;
Switzerland;SUIPA Competition;MO;Patrik;Näf;NäfPatrik;02.09.2019;2380;350;
Switzerland;SUIPA Competition;MO;Patrik;Näf;NäfPatrik;02.09.2019;2330;;-50
Switzerland;SUIPA Competition;MO;Patrik;Näf;NäfPatrik;16.09.2019;2480;150;
Switzerland;SUIPA Competition;MO;Patrik;Näf;NäfPatrik;16.09.2019;2230;;-250
Switzerland;SUIPA Competition;MO;Patrik;Näf;NäfPatrik;14.10.2019;2055;;-175
Switzerland;SUIPA Competition;MO;Patrik;Näf;NäfPatrik;09.12.2019;1805;;-250
Switzerland;SUIPA Competition;MO;Patrik;Näf;NäfPatrik;09.12.2019;2105;300;
Switzerland;SUIPA Competition;MO;Marc;Nagels;NagelsMarc;31.12.2018;0;0;
Switzerland;SUIPA Competition;MO;José Luis;Narrillos;NarrillosJosé Luis;07.05.2018;100;100;
Switzerland;SUIPA Competition;MO;José Luis;Narrillos;NarrillosJosé Luis;17.09.2018;450;350;
Switzerland;SUIPA Competition;MO;José Luis;Narrillos;NarrillosJosé Luis;08.04.2019;505;55;
Switzerland;SUIPA Competition;MO;José Luis;Narrillos;NarrillosJosé Luis;06.05.2019;405;;-100
Switzerland;SUIPA Competition;MO;José Luis;Narrillos;NarrillosJosé Luis;17.06.2019;505;100;
Switzerland;SUIPA Competition;MO;José Luis;Narrillos;NarrillosJosé Luis;24.06.2019;525;20;
Switzerland;SUIPA Competition;MO;José Luis;Narrillos;NarrillosJosé Luis;16.09.2019;175;;-350
Switzerland;SUIPA Competition;MO;Hossam;Nassef;NassefHossam;31.12.2018;0;0;
Switzerland;SUIPA Competition;MO;Edouard;Natanson;NatansonEdouard;09.09.2019;15;15;
Switzerland;SUIPA Competition;MO;Edouard;Natanson;NatansonEdouard;23.09.2019;25;10;
Switzerland;SUIPA Competition;MO;Philippe;Natanson;NatansonPhilippe;09.09.2019;15;15;
Switzerland;SUIPA Competition;MO;Philippe;Natanson;NatansonPhilippe;23.09.2019;25;10;
Switzerland;SUIPA Competition;MO;Thomas;Nef;NefThomas;31.12.2018;0;0;
Switzerland;SUIPA Competition;MO;Norbert;Nemcsek;NemcsekNorbert;29.04.2019;35;35;
Switzerland;SUIPA Competition;MO;Norbert;Nemcsek;NemcsekNorbert;17.06.2019;185;150;
Switzerland;SUIPA Competition;MO;Norbert;Nemcsek;NemcsekNorbert;26.08.2019;284;99;
Switzerland;SUIPA Competition;MO;Norbert;Nemcsek;NemcsekNorbert;02.09.2019;434;150;
Switzerland;SUIPA Competition;MO;Maximiliano;Nishiuchi;NishiuchiMaximiliano;20.08.2018;35;35;
Switzerland;SUIPA Competition;MO;Maximiliano;Nishiuchi;NishiuchiMaximiliano;19.08.2019;0;;-35
Switzerland;SUIPA Competition;MO;Maximiliano;Nishiuchi;NishiuchiMaximiliano;03.02.2020;4;4;
Switzerland;SUIPA Competition;MO;David;Nogueira;NogueiraDavid;08.04.2019;5;5;
Switzerland;SUIPA Competition;MO;Óscar;Oca;OcaÓscar;03.02.2020;15;15;
Switzerland;SUIPA Competition;MO;Luca;Oggiano;OggianoLuca;29.04.2019;100;100;
Switzerland;SUIPA Competition;MO;Luca;Oggiano;OggianoLuca;24.06.2019;110;10;
Switzerland;SUIPA Competition;MO;Luca;Oggiano;OggianoLuca;26.08.2019;125;15;
Switzerland;SUIPA Competition;MO;Luca;Oggiano;OggianoLuca;28.10.2019;140;15;
Switzerland;SUIPA Competition;MO;Ante;Palesko;PaleskoAnte;23.04.2018;100;100;
Switzerland;SUIPA Competition;MO;Ante;Palesko;PaleskoAnte;28.05.2018;200;100;
Switzerland;SUIPA Competition;MO;Ante;Palesko;PaleskoAnte;25.06.2018;250;50;
Switzerland;SUIPA Competition;MO;Ante;Palesko;PaleskoAnte;20.08.2018;400;150;
Switzerland;SUIPA Competition;MO;Ante;Palesko;PaleskoAnte;17.09.2018;550;150;
Switzerland;SUIPA Competition;MO;Ante;Palesko;PaleskoAnte;15.10.2018;560;10;
Switzerland;SUIPA Competition;MO;Ante;Palesko;PaleskoAnte;18.03.2019;610;50;
Switzerland;SUIPA Competition;MO;Ante;Palesko;PaleskoAnte;18.03.2019;645;35;
Switzerland;SUIPA Competition;MO;Ante;Palesko;PaleskoAnte;15.04.2019;705;60;
Switzerland;SUIPA Competition;MO;Ante;Palesko;PaleskoAnte;22.04.2019;740;35;
Switzerland;SUIPA Competition;MO;Ante;Palesko;PaleskoAnte;22.04.2019;640;;-100
Switzerland;SUIPA Competition;MO;Ante;Palesko;PaleskoAnte;27.05.2019;540;;-100
Switzerland;SUIPA Competition;MO;Ante;Palesko;PaleskoAnte;24.06.2019;490;;-50
Switzerland;SUIPA Competition;MO;Ante;Palesko;PaleskoAnte;19.08.2019;340;;-150
Switzerland;SUIPA Competition;MO;Ante;Palesko;PaleskoAnte;16.09.2019;375;35;
Switzerland;SUIPA Competition;MO;Ante;Palesko;PaleskoAnte;16.09.2019;475;100;
